text,label
臺灣高等法院 臺中分院 115 年度上訴字第 386 號刑事裁定的當事人各自主張什麼？,JUDGMENT
受他人囑託或得其承諾而殺之的刑責規定為何？實際案件法院都判多重？,MIXED
在台灣，洩漏或交付前項之文書、圖畫、消息或物品於外國或其派遣之人會受到什麼樣的法律處罰？,LEGAL
近期竊盜等的裁判有什麼特徵？,JUDGMENT
刑法第273條的規定是什麼？臺灣臺南地方法院 115 年度訴字第 2563 號刑事判決是如何適用這條的？,MIXED
數罪併罰有哪幾種情形？,LEGAL
聲請解除限制出境類型的案件量刑實務為何？,JUDGMENT
關於毒品危害防制條例，法條依據與判決先例都幫我整理,MIXED
偽造文書印文罪在台灣刑法下如何論罪？,LEGAL
違反洗錢防制法等案件中法院常見的處理方式是什麼？,JUDGMENT
想了解妨害國交罪的法律要件，以及法院在個案中的認定標準,MIXED
若外國人在台灣犯罪，需服完刑期後，是否還會被強制出境？,LEGAL
臺灣高等法院審理聲明異議案件的裁判有哪些？,JUDGMENT
以臺灣臺北地方法院 115 年度審重訴字第 216 號民事裁定為例，說明外患罪的要件如何被認定,MIXED
台灣刑法第91-1條在規範什麼行為？,LEGAL
請說明臺灣桃園地方法院 115 年度桃交簡字第 937 號刑事判決的裁判內容,JUDGMENT
在與外國開戰或將開戰期內，以軍事上之利益供敵國，或以軍事上之不利益害中華民國或其同盟國的刑責規定為何？實際案件法院都判多重？,MIXED
根據台灣法律，贓物罪的構成要件是什麼？,LEGAL
近期撤銷緩刑的裁判有什麼特徵？,JUDGMENT
冒充公務員而行使其職權的刑責規定為何？實際案件法院都判多重？,MIXED
第一審的案件都要合議審判嗎？,LEGAL
臺灣嘉義地方法院 115 年度朴簡字第 279 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
想了解妨害公務罪的法律要件，以及法院在個案中的認定標準,MIXED
數罪併罰屬於告訴乃論之罪嗎？,LEGAL
找出減輕或免除扶養義務相關的裁判書給我,JUDGMENT
有投票權之人，要求、期約或收受賄賂或其他不正利益，而許以不行使其投票權或為一定之行使的刑責規定為何？實際案件法院都判多重？,MIXED
什麼是緊急避難？,LEGAL
列出幾件傷害的判決供我研究,JUDGMENT
以臺灣新竹地方法院 115 年度聲字第 863 號刑事裁定為例，說明殺人罪的要件如何被認定,MIXED
在哪些情況下，褫奪公權不予適用？,LEGAL
臺灣士林地方法院 115 年度聲字第 985 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
關於傷害，法條依據與判決先例都幫我整理,MIXED
"若個人因虛偽的食品標示被起訴, 可能面臨的有期徒刑範圍為何?",LEGAL
請說明臺灣新竹地方法院 114 年度易字第 1071 號刑事判決的裁判內容,JUDGMENT
刑法第330條的規定是什麼？臺灣臺南地方法院 115 年度聲字第 1335 號刑事裁定是如何適用這條的？,MIXED
妨害秘密罪的追訴權時效是多久？,LEGAL
找出定應執行之刑相關的裁判書給我,JUDGMENT
關於聲請定應執行之刑，法條依據與判決先例都幫我整理,MIXED
根據台灣法律，無故取得、刪除或變更他人電腦或其相關設備之電磁紀錄，致生損害於公眾或他人應如何處罰？,LEGAL
有沒有沒入保證金的裁判可以參考？,JUDGMENT
行使偽造、變造之通用貨幣、紙幣、銀行券，或意圖供行使之用而收集或交付於人的刑責規定為何？實際案件法院都判多重？,MIXED
什麼是不能未遂？,LEGAL
臺灣桃園地方法院 115 年度訴字第 915 號刑事判決中法院採用了什麼法律見解？,JUDGMENT
通謀外國或其派遣之人，意圖使中華民國領域屬於該國或他國，法律規定和法院見解兩方面都請說明,MIXED
請問根據台灣的法律規範，不能未遂的要件是什麼？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1240 號刑事裁定的裁判理由請幫我摘要,JUDGMENT
刑法第78-2條的規定是什麼？臺灣桃園地方法院 115 年度聲字第 1999 號刑事裁定是如何適用這條的？,MIXED
行使偽造、變造之通用貨幣、紙幣、銀行券，或意圖供行使之用而收集或交付於人的行為，其刑事責任包括哪些處罰？,LEGAL
臺灣南投地方法院 115 年度金訴字第 353 號刑事判決的裁判理由請幫我摘要,JUDGMENT
定應執行刑適用哪些法條？相關裁判的結果如何？,MIXED
初犯脫逃罪在台灣法律上有無減輕的可能？,LEGAL
把臺灣嘉義地方法院 115 年度聲字第 682 號刑事裁定的判斷過程整理成重點,JUDGMENT
刑法第25條的規定是什麼？臺灣新竹地方法院 115 年度竹交簡字第 130 號刑事判決是如何適用這條的？,MIXED
台灣刑法第196條在規範什麼行為？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1241 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
刑法第172-2條的規定是什麼？臺灣雲林地方法院 114 年度易字第 1267 號刑事裁定是如何適用這條的？,MIXED
之一 妨害司法公正罪的追訴權時效是多久？,LEGAL
列出幾件聲請定其應執行刑等的判決供我研究,JUDGMENT
臺灣高等法院 高雄分院 115 年度聲保字第 331 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
請問刑法第189-1條的適用要件是什麼？,LEGAL
近期銀行法等的裁判有什麼特徵？,JUDGMENT
無故以電腦程式或其他電磁方式干擾他人電腦或其相關設備，致生損害於公眾或他人，法律規定和法院見解兩方面都請說明,MIXED
台灣法律對數罪併罰的認定標準為何？,LEGAL
臺灣高等法院 臺中分院 115 年度侵上訴字第 14 號刑事裁定後續有沒有救濟程序？,JUDGMENT
臺灣臺中地方法院 115 年度中簡字第 1432 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
刑法第309條所定的刑罰為何？,LEGAL
臺灣臺南地方法院 115 年度易字第 1248 號刑事判決的裁判理由請幫我摘要,JUDGMENT
毀壞他人建築物、礦坑、船艦或致令不堪用的刑責規定為何？實際案件法院都判多重？,MIXED
根據台灣法律，執行之命令，在司法案件偵查、審判或執行中，利用職務、身分或地位之影響力對法官、檢察官或其指揮監督長官為不法關說應如何處罰？,LEGAL
家庭暴力之傷害等案件中法院常見的處理方式是什麼？,JUDGMENT
懲戒法院懲戒法庭 115 年度清字第 25 號懲戒裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
請問根據台灣的法律規範，酌量減輕其刑的要件是什麼？,LEGAL
臺灣臺南地方法院 113 年度重勞訴字第 15 號民事裁定中法院採用了什麼法律見解？,JUDGMENT
毒品危害防制條例適用哪些法條？相關裁判的結果如何？,MIXED
若一人在與外國開戰或將開戰期內，以軍事上之利益供敵國，或以軍事上之不利益害中華民國或其同盟國，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
聲請定應執行之刑案件中法院常見的處理方式是什麼？,JUDGMENT
意圖為自己或第三人不法之所有，而搶奪他人之動產，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
若公開燒毀孫中山先生遺像，這種行為有可能觸犯哪些法律風險？,LEGAL
臺灣桃園地方法院 115 年度聲字第 2245 號刑事裁定的裁判結果為何？,JUDGMENT
以臺灣臺南地方法院 115 年度簡字第 2301 號刑事判決為例，說明刑之酌科及加減的要件如何被認定,MIXED
駕駛動力交通工具發生交通事故，致人傷害而逃逸的行為，其刑事責任包括哪些處罰？,LEGAL
列出幾件假釋付保護管束的判決供我研究,JUDGMENT
贓物罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
在哪些情況下，告訴乃論之罪不予適用？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1276 號刑事裁定的爭點與結論分別是什麼？,JUDGMENT
撤回告訴怎麼認定？請結合實際裁判說明,MIXED
投棄、放流、排出、放逸或以他法使毒物或其他有害健康之物污染空氣、土壤、河川或其他水體，這樣的行為在法律上如何認定？,LEGAL
臺灣新北地方法院 115 年度審交簡字第 357 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
臺灣臺南地方法院 115 年度聲字第 1523 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
違反刑法第295條會有什麼法律後果？,LEGAL
臺灣嘉義地方法院 115 年度聲字第 707 號刑事裁定的爭點與結論分別是什麼？,JUDGMENT
刑法第348-1條的規定是什麼？臺北高等行政法院 高等庭 113 年度訴字第 1135 號裁定是如何適用這條的？,MIXED
台灣法律對緩刑宣告的認定標準為何？,LEGAL
有沒有損害賠償的裁判可以參考？,JUDGMENT
告訴乃論之罪怎麼認定？請結合實際裁判說明,MIXED
刑法第293條所定的刑罰為何？,LEGAL
臺灣高等法院 臺南分院 115 年度聲字第 763 號刑事裁定的爭點與結論分別是什麼？,JUDGMENT
以臺灣高等法院 臺中分院 115 年度聲字第 1224 號刑事裁定為例，說明竊盜罪的要件如何被認定,MIXED
什麼是想像競合？,LEGAL
臺灣臺南地方法院 115 年度交簡字第 1936 號刑事判決的當事人各自主張什麼？,JUDGMENT
意圖供行使之用，而偽造、變造信用卡、金融卡、儲值卡或其他相類作為簽帳、提款、轉帳或支付工具之電磁紀錄物，法律規定和法院見解兩方面都請說明,MIXED
若有人意圖供人觀覽，公然為猥褻之行為，可能會面臨的最重刑責是什麼？,LEGAL
臺灣高等法院審理假釋付保護管束案件的裁判有哪些？,JUDGMENT
以詐術締結無效或得撤銷之婚姻，因而致婚姻無效之裁判或撤銷婚姻之裁判確定，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
刑法第111條的規定內容是什麼？,LEGAL
請說明臺灣臺南地方法院 115 年度聲字第 1412 號刑事裁定的裁判內容,JUDGMENT
決水浸害現非供人使用之他人所有住宅或現未有人所在之他人所有建築物或礦坑，法律規定和法院見解兩方面都請說明,MIXED
於公務員依法執行職務時，當場侮辱或對於其依法執行之職務公然侮辱的行為被定罪後，可能面臨的最高刑罰是什麼？,LEGAL
臺灣高等法院 臺中分院 115 年度金上訴字第 1510 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
關於宣告沒收，法條依據與判決先例都幫我整理,MIXED
刑法第40-2條所定的刑罰為何？,LEGAL
臺灣桃園地方法院 115 年度壢簡字第 924 號刑事判決的裁判理由請幫我摘要,JUDGMENT
假釋的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
刑法第274條的規定內容是什麼？,LEGAL
想知道臺灣臺南地方法院 115 年度訴字第 2594 號刑事判決的主文與理由,JUDGMENT
刑法第319條的規定是什麼？臺灣桃園地方法院 115 年度聲字第 2332 號刑事裁定是如何適用這條的？,MIXED
刑事案件之告訴人或被害人不服法院之判決，應如何提起上訴？,LEGAL
想知道臺灣高等法院 115 年度上訴字第 2742 號刑事判決的主文與理由,JUDGMENT
刑之酌科及加減的構成要件是什麼？有沒有裁判可以佐證？,MIXED
刑法第40-2條的規定內容是什麼？,LEGAL
臺灣桃園地方法院 115 年度聲字第 2386 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
以臺北高等行政法院 高等庭 115 年度交上字第 223 號判決為例，說明妨害電腦使用罪的要件如何被認定,MIXED
違反刑法第326條會有什麼法律後果？,LEGAL
想知道臺灣高等法院 高雄分院 115 年度原上訴字第 7 號刑事判決的主文與理由,JUDGMENT
偽造文書印文罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
若因首謀及下手實施強暴脅迫被起訴，可能面臨的有期徒刑範圍為何？,LEGAL
把臺灣臺南地方法院 115 年度交簡字第 2541 號刑事判決的判斷過程整理成重點,JUDGMENT
對於有投票權之人，行求、期約或交付賄賂或其他不正利益，而約其不行使投票權或為一定之行使的刑責規定為何？實際案件法院都判多重？,MIXED
請問根據台灣的法律規範，一事不再理的要件是什麼？,LEGAL
找出偽造文書相關的裁判書給我,JUDGMENT
刑法第18條的規定是什麼？臺灣臺南地方法院 115 年度訴字第 1910 號刑事判決是如何適用這條的？,MIXED
刑法第295條與第144條的規定有何不同？,LEGAL
有沒有聲請定其應執行刑的裁判可以參考？,JUDGMENT
以臺灣新北地方法院 115 年度附民字第 1128 號刑事判決為例，說明妨害性自主罪的要件如何被認定,MIXED
意圖破壞國體，竊據國土，或以非法之方法變更國憲，顛覆政府，而以強暴或脅迫著手實行，這樣的行為在法律上如何認定？,LEGAL
想知道臺灣臺東地方法院 115 年度原交易緝字第 1 號刑事裁定的主文與理由,JUDGMENT
偽造度量衡罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
違反刑法第15條會有什麼法律後果？,LEGAL
列出幾件定應執行刑的判決供我研究,JUDGMENT
以臺灣臺南地方法院 115 年度聲字第 1369 號刑事裁定為例，說明之一 藐視國會罪的要件如何被認定,MIXED
犯妨害公務罪可能面臨的刑責為何？,LEGAL
臺灣士林地方法院 115 年度聲字第 711 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
搶奪強盜及海盜罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
刑法第331條的規定內容是什麼？,LEGAL
想知道臺灣士林地方法院 115 年度聲字第 832 號刑事裁定的主文與理由,JUDGMENT
臺灣高等法院 高雄分院 115 年度抗字第 277 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
根據台灣法律，損壞、除去或污穢公務員依法所施之封印或查封之標示，或為違背其效力之行為應如何處罰？,LEGAL
臺灣新北地方法院 115 年度審簡字第 988 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
以臺灣高等法院 臺中分院 115 年度聲再字第 134 號刑事裁定為例，說明偽造有價證券罪的要件如何被認定,MIXED
法例屬於告訴乃論之罪嗎？,LEGAL
臺灣桃園地方法院 115 年度桃簡字第 750 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
妨害國交罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
追訴權時效的法律效果是什麼？,LEGAL
臺灣花蓮地方法院 115 年度聲保字第 46 號刑事裁定是基於什麼理由做出這個決定的？,JUDGMENT
因過失決水浸害第一項之物的刑責規定為何？實際案件法院都判多重？,MIXED
竊盜罪與相近罪名要如何區別？,LEGAL
請說明臺灣士林地方法院 115 年度訴字第 586 號刑事判決的裁判內容,JUDGMENT
刑法第345條的規定是什麼？臺灣橋頭地方法院 114 年度審原訴字第 34 號刑事裁定是如何適用這條的？,MIXED
在犯罪事實已被發覺後，犯罪者主動到案的行為稱為什麼？該行為是否能夠適用刑期減輕的規定？,LEGAL
請說明臺灣臺中地方法院 115 年度訴字第 408 號刑事裁定的裁判內容,JUDGMENT
詐欺背信及重利罪的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
初犯數罪併罰在台灣法律上有無減輕的可能？,LEGAL
臺灣新北地方法院 114 年度審易字第 3605 號刑事裁定後續有沒有救濟程序？,JUDGMENT
使人為奴隸或使人居於類似奴隸之不自由地位的刑責規定為何？實際案件法院都判多重？,MIXED
刑法第262條與第259條的規定有何不同？,LEGAL
臺灣臺南地方法院 115 年度交簡字第 2623 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
商業會計法在法律上如何規範？從裁判看實務見解是否一致？,MIXED
請問刑法第319-3條的適用要件是什麼？,LEGAL
詐欺犯罪危害防制條例等的案件實務上法院怎麼認定？,JUDGMENT
刑法第243條的規定是什麼？臺灣高等法院 臺中分院 115 年度聲字第 1058 號刑事裁定是如何適用這條的？,MIXED
當家長體罰小孩至有虐待行為時，依台灣法律須負擔何種責任？,LEGAL
幫我解讀臺灣士林地方法院 114 年度原易字第 19 號刑事判決這份裁判書,JUDGMENT
以強暴脅迫或詐術，阻止或擾亂合法之集會，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
刑與相近罪名要如何區別？,LEGAL
臺灣臺南地方法院 115 年度交簡字第 1990 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
臺灣桃園地方法院 115 年度聲字第 2217 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
初犯之一 沒收在台灣法律上有無減輕的可能？,LEGAL
臺灣高等法院 臺中分院 115 年度上易字第 225 號刑事判決的當事人各自主張什麼？,JUDGMENT
以臺灣高等法院 臺中分院 115 年度聲字第 1086 號刑事裁定為例，說明脫逃罪的要件如何被認定,MIXED
阻卻違法事由的法律效果是什麼？,LEGAL
把臺灣南投地方法院 115 年度投交簡字第 220 號刑事判決的判斷過程整理成重點,JUDGMENT
以臺灣桃園地方法院 114 年度訴字第 1093 號刑事裁定為例，說明刑之酌科及加減的要件如何被認定,MIXED
吸食鴉片或施打嗎啡或使用高根、海洛因或其化合質料的行為，其刑事責任包括哪些處罰？,LEGAL
聲請具保停止羈押類型的案件量刑實務為何？,JUDGMENT
承攬工程人或監工人於營造或拆卸建築物時，違背建築術成規，致生公共危險的刑責規定為何？實際案件法院都判多重？,MIXED
台灣法律對繼續犯的認定標準為何？,LEGAL
近期山坡地保育利用條例的裁判有什麼特徵？,JUDGMENT
想了解外患罪的法律要件，以及法院在個案中的認定標準,MIXED
在情侶雙方同意一起自殺的情況下，如果其中一方自殺未遂，這個人會承擔什麼法律後果？,LEGAL
有沒有恐嚇的裁判可以參考？,JUDGMENT
乘他人急迫、輕率、無經驗或難以求助之處境，貸以金錢或其他物品，而取得與原本顯不相當之重利的刑責規定為何？實際案件法院都判多重？,MIXED
刑法第335條的規定內容是什麼？,LEGAL
把臺灣高等法院 115 年度附民字第 956 號刑事判決的判斷過程整理成重點,JUDGMENT
以臺灣桃園地方法院 115 年度易字第 1222 號刑事判決為例，說明妨害農工商罪的要件如何被認定,MIXED
十八歲人之知慮淺薄，或乘人精神障礙、心智缺陷而致其辨識能力顯有不足或其他相類之情形，使之將本人或第三人之物交付，依台灣法律最高可被判處多少年的有期徒刑？,LEGAL
臺灣士林地方法院 115 年度審易字第 912 號刑事判決的裁判結果為何？,JUDGMENT
公務員明知為不實之事項，而登載於職務上所掌之公文書，足以生損害於公眾或他人的刑責規定為何？實際案件法院都判多重？,MIXED
恐嚇及擄人勒贖罪與相近罪名要如何區別？,LEGAL
近期侵權行為損害賠償(交通)的裁判有什麼特徵？,JUDGMENT
以強暴、脅迫、恐嚇、侵入住宅、傷害、毀損、監控或其他足以使人心生畏懼之方法取得前條第一項之重利，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
台灣刑法第223條在規範什麼行為？,LEGAL
請說明臺灣桃園地方法院 115 年度壢簡字第 1188 號刑事判決的裁判內容,JUDGMENT
教唆或幫助他人使之自傷，因而致死，法律規定和法院見解兩方面都請說明,MIXED
台灣法律如何界定「意圖為自己或第三人不法之所有，以詐術使人將本人或第三人之物交付」這種行為？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 352 號刑事裁定的裁判理由請幫我摘要,JUDGMENT
想了解恐嚇及擄人勒贖罪的法律要件，以及法院在個案中的認定標準,MIXED
在哪些情況下，沒收與追徵不予適用？,LEGAL
臺灣士林地方法院 115 年度聲字第 718 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
沒入保證金適用哪些法條？相關裁判的結果如何？,MIXED
若公民洩漏國防祕密給外國或其派遣之人，可能被判處的最低有期徒刑是多久?,LEGAL
臺灣桃園地方法院 115 年度桃簡字第 1204 號刑事判決的裁判理由請幫我摘要,JUDGMENT
臺灣高等法院 臺中分院 115 年度金上訴字第 1332 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
未經他人同意製作、散布性影像的行為，依據台灣法律最高可被判處多少年的有期徒刑？,LEGAL
臺灣臺南地方法院 115 年度簡字第 3354 號刑事判決的當事人各自主張什麼？,JUDGMENT
意圖營利，以詐術使人出中華民國領域外的刑責規定為何？實際案件法院都判多重？,MIXED
從新從輕原則在台灣刑法中如何規定？,LEGAL
請求損害賠償的案件實務上法院怎麼認定？,JUDGMENT
接續犯的法律規定是什麼？實務裁判怎麼操作？,MIXED
違反刑法第100條會有什麼法律後果？,LEGAL
交通裁決案件中法院常見的處理方式是什麼？,JUDGMENT
意圖為自己或第三人不法之所有，以不正方法由收費設備取得他人之物，法律規定和法院見解兩方面都請說明,MIXED
刑法第273條的規定內容是什麼？,LEGAL
臺灣臺南地方法院 115 年度交簡字第 2194 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
想了解鴉片罪的法律要件，以及法院在個案中的認定標準,MIXED
如何才可以成為刑事案件的輔佐人？,LEGAL
臺灣臺南地方法院 115 年度交簡字第 2528 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
未遂犯的法律規定是什麼？實務裁判怎麼操作？,MIXED
若一人人不法之所有，以不正方法將虛偽資料或不正指令輸入電腦或其相關設備，製作財產權之得喪、變更紀錄，而取得他人之財產，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 964 號刑事判決的裁判理由請幫我摘要,JUDGMENT
十八歲人之知慮淺薄，或乘人精神障礙、心智缺陷而致其辨識能力顯有不足或其他相類之情形，使之將本人或第三人之物交付，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
收受後方知為偽造、變造之通用貨幣、紙幣、銀行券而仍行使，或意圖供行使之用而交付於人的行為被定罪後，可能面臨的最高刑罰是什麼？,LEGAL
傷害類型的案件量刑實務為何？,JUDGMENT
以臺灣橋頭地方法院 114 年度訴字第 1089 號刑事裁定為例，說明妨害名譽及信用罪的要件如何被認定,MIXED
犯妨害秘密罪可能面臨的刑責為何？,LEGAL
洗錢防制法等類型的案件量刑實務為何？,JUDGMENT
定應執行刑在法律上如何規範？從裁判看實務見解是否一致？,MIXED
刑法第313條所定的刑罰為何？,LEGAL
臺灣桃園地方法院 115 年度壢簡字第 1139 號刑事判決後續有沒有救濟程序？,JUDGMENT
數罪併罰的法律規定是什麼？實務裁判怎麼操作？,MIXED
根據台灣法律，對於男女利用其精神、身體障礙、心智缺陷或其他相類之情形，不能或不知抗拒而為性交應如何處罰？,LEGAL
幫我解讀臺灣臺中地方法院 115 年度審金訴字第 53 號刑事裁定這份裁判書,JUDGMENT
詐欺等在法律上如何規範？從裁判看實務見解是否一致？,MIXED
製造偽鈔的行為被定罪後，可能面臨的最高刑罰是什麼？,LEGAL
想知道臺灣高等法院 臺中分院 115 年度聲字第 1047 號刑事裁定的主文與理由,JUDGMENT
毒品危害防制條例在法律上如何規範？從裁判看實務見解是否一致？,MIXED
違反刑法第38-3條會有什麼法律後果？,LEGAL
臺灣士林地方法院 115 年度訴字第 179 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
意圖為自己或第三人不法之所有，而搶奪他人之動產的刑責規定為何？實際案件法院都判多重？,MIXED
若因有追訴或處罰犯罪職務之公務員，為左列行為之一被起訴，可能面臨的有期徒刑範圍為何？,LEGAL
聲請付與卷證影本的案件實務上法院怎麼認定？,JUDGMENT
對於壇廟、寺觀、教堂、墳墓或公眾紀念處所公然侮辱，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
刑法第254條與第234條的規定有何不同？,LEGAL
公共危險等類型的案件量刑實務為何？,JUDGMENT
以臺灣臺南地方法院 115 年度簡字第 3709 號刑事判決為例，說明緩刑的要件如何被認定,MIXED
根據台灣法律，遺棄罪的構成要件是什麼？,LEGAL
臺灣臺北地方法院 115 年度簡字第 1899 號刑事判決的裁判理由請幫我摘要,JUDGMENT
煽惑軍人不執行職務，或不守紀律，或逃叛，法律規定和法院見解兩方面都請說明,MIXED
決水浸害現非供人使用之他人所有住宅或現未有人所在之他人所有建築物或礦坑，這樣的行為在法律上如何認定？,LEGAL
臺灣新竹地方法院 115 年度易字第 269 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
行使偽造、變造之通用貨幣、紙幣、銀行券，或意圖供行使之用而收集或交付於人，法律規定和法院見解兩方面都請說明,MIXED
從新從輕原則的法律效果是什麼？,LEGAL
臺灣桃園地方法院 115 年度重訴字第 58 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
以臺灣臺南地方法院 115 年度訴字第 2409 號刑事判決為例，說明之二 易刑的要件如何被認定,MIXED
在公共場合進行性行為，可能會受到什麼樣的法律處罰？,LEGAL
臺灣士林地方法院 115 年度原訴字第 27 號刑事判決後續有沒有救濟程序？,JUDGMENT
關於聲請具保停止羈押，法條依據與判決先例都幫我整理,MIXED
台灣刑法中的正犯與共犯是如何規定的？,LEGAL
臺灣高等法院 115 年度抗字第 1806 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
臺灣臺南地方法院 115 年度交易字第 698 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
收受、搬運、寄藏、故買贓物或媒介，依台灣法律最高可被判處多少年的有期徒刑？,LEGAL
詐欺等類型的案件量刑實務為何？,JUDGMENT
以臺灣新竹地方法院 115 年度交附民字第 188 號刑事裁定為例，說明妨害自由罪的要件如何被認定,MIXED
限制責任能力在台灣刑法中如何規定？,LEGAL
把臺灣臺中地方法院 115 年度聲字第 2124 號刑事裁定的判斷過程整理成重點,JUDGMENT
投棄、放流、排出、放逸或以他法使毒物或其他有害健康之物污染空氣、土壤、河川或其他水體，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
若有人偽造新台幣，可能會面臨的最重刑責是什麼？,LEGAL
近期假釋付保護管束的裁判有什麼特徵？,JUDGMENT
有追訴或處罰犯罪職務之公務員，為左列行為之一，法律規定和法院見解兩方面都請說明,MIXED
刑法第253條與第357條的規定有何不同？,LEGAL
臺灣桃園地方法院 115 年度訴字第 1199 號民事裁定後續有沒有救濟程序？,JUDGMENT
以臺灣臺南地方法院 115 年度撤緩字第 165 號刑事裁定為例，說明褻瀆祀典及侵害墳墓屍體罪的要件如何被認定,MIXED
意圖損害他人，以詐術使本人或第三人為財產上之處分，致生財產上之損害的行為被定罪後，可能面臨的最高刑罰是什麼？,LEGAL
找出違反廢棄物清理法相關的裁判書給我,JUDGMENT
刑法的域外效力的法律規定是什麼？實務裁判怎麼操作？,MIXED
殺人罪的最高處罰是什麼？,LEGAL
聲請發還保證金案件中法院常見的處理方式是什麼？,JUDGMENT
想了解法例的法律要件，以及法院在個案中的認定標準,MIXED
在台灣，發掘墳墓而損壞、遺棄或盜取遺骨、遺髮、殮物或火葬之遺灰會受到什麼樣的法律處罰？,LEGAL
臺灣臺南地方法院 115 年度簡字第 1782 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
法例的構成要件是什麼？有沒有裁判可以佐證？,MIXED
什麼是從新從輕原則？,LEGAL
近期洗錢防制法等的裁判有什麼特徵？,JUDGMENT
以臺灣高等法院 高雄分院 115 年度聲保字第 362 號刑事裁定為例，說明未遂犯的要件如何被認定,MIXED
台灣法律對於意圖侮辱公務員，而損壞、除去或污穢實貼公共場所之文告有何規範？,LEGAL
把臺灣臺南地方法院 115 年度聲字第 989 號刑事裁定的判斷過程整理成重點,JUDGMENT
關於違反槍砲彈藥刀械管制條例，法條依據與判決先例都幫我整理,MIXED
刑法第194條與第217條的規定有何不同？,LEGAL
臺灣屏東地方法院 115 年度交易字第 104 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
以臺灣桃園地方法院 115 年度桃簡字第 1323 號刑事判決為例，說明墮胎罪的要件如何被認定,MIXED
刑法第61條的規定內容是什麼？,LEGAL
幫我解讀臺灣屏東地方法院 115 年度聲字第 488 號刑事裁定這份裁判書,JUDGMENT
臺灣桃園地方法院 115 年度聲字第 2023 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
提供賭博場地並從中獲利（例如收取佣金或分紅），將會受到何種處罰？,LEGAL
加重詐欺等的案件實務上法院怎麼認定？,JUDGMENT
刑法第202條的規定是什麼？臺灣臺南地方法院 115 年度簡字第 3376 號刑事判決是如何適用這條的？,MIXED
若一人公務員對於主管或監督之事務，明知違背法令，直接或間接圖自己或其他私人不法利益，因而獲得利益，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
臺灣橋頭地方法院 115 年度毒聲字第 211 號刑事裁定的裁判結果為何？,JUDGMENT
關於違反性騷擾防治法，法條依據與判決先例都幫我整理,MIXED
自首減刑的法律效果是什麼？,LEGAL
有沒有宣告沒收的裁判可以參考？,JUDGMENT
外患罪的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
一名犯罪嫌疑人自香港逃回台灣後，台灣政府如何追究其刑事責任?,LEGAL
