text,label
最近毒品危害防制條例的案件都怎麼判？,JUDGMENT
妨害投票罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
我檢舉公司逃漏稅被解僱，這樣是妨害自由罪嗎？,LEGAL
請問臺灣高等法院審理聲請定其應執行刑的裁判找得到嗎？,JUDGMENT
請求損害賠償適用什麼法條？從裁判看法院的標準是什麼？,MIXED
幫我看看臺灣橋頭地方法院 115 年度交易字第 306 號刑事判決在講什麼,JUDGMENT
想看幾篇詐欺犯罪危害防制條例等的裁判書？謝謝,JUDGMENT
我酒後牽機車走路回家被警察攔，算墮胎罪嗎？有沒有判決可以佐證？謝謝,MIXED
不好意思想請教，判決書裡「羈押」是什麼意思？,JUDGMENT
臺灣新北地方法院 115 年度撤緩字第 194 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
傷害罪的要件是什麼？臺灣臺中地方法院 115 年度訴字第 163 號刑事裁定是這樣認定的嗎？,MIXED
臺灣桃園地方法院 115 年度交訴字第 41 號刑事判決判了什麼？,JUDGMENT
不好意思想請教，我被前公司控告洩漏營業秘密，報警有用嗎？警察會怎麼處理？,LEGAL
解讀一下臺灣桃園地方法院 115 年度重訴字第 38 號刑事裁定,JUDGMENT
我被詐騙集團騙了三十萬，我想知道相關法律規定，還有實際案例的結果？,MIXED
想問一下，妨害自由罪是什麼意思？,LEGAL
急，老闆叫我簽本票才能離職，報警有用嗎？警察會怎麼處理？,LEGAL
聲請定應執行刑適用什麼法條？從裁判看法院的標準是什麼？,MIXED
請問妨害自由罪跟公共危險罪是一樣的嗎？,LEGAL
有人檢舉我違建要拆我房子，可以要求賠償嗎？依據是什麼？,LEGAL
翻譯一下臺灣高等法院 115 年度聲字第 1651 號刑事裁定的主文，看不懂,JUDGMENT
幫我看看臺灣新北地方法院 115 年度聲字第 1475 號刑事裁定在講什麼,JUDGMENT
臺灣臺南地方法院 115 年度易字第 98 號刑事判決判決重點整理,JUDGMENT
想請問各位，未成年犯妨害農工商罪會怎麼處理？感謝解答,LEGAL
想請問各位，想找臺灣彰化地方法院 115 年度訴字第 869 號刑事裁定的全文？,JUDGMENT
臺灣彰化地方法院 115 年度簡上字第 50 號民事判決判決重點整理？,JUDGMENT
請問我的機車停在路邊被人騎走，我想知道相關法律規定，還有實際案例的結果,MIXED
想研究鴉片罪：條文依據和代表性判決都要,MIXED
鄰居的狗衝出來咬傷我，這樣的案件法條怎麼規定？實務上判賠多少？求解,MIXED
請問撤銷緩刑適用什麼法條？從裁判看法院的標準是什麼？,MIXED
朋友借我的名義開公司，這樣是之一 妨害性隱私及不實性影像罪嗎？,LEGAL
不好意思想請教，翻譯一下臺灣臺南地方法院 115 年度聲字第 1412 號刑事裁定的主文，看不懂,JUDGMENT
請問室友一直偷拿我的東西，報警有用嗎？警察會怎麼處理？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 542 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
未成年犯妨害農工商罪會怎麼處理？,LEGAL
想請問各位，贓物罪在法律上怎麼定義？,LEGAL
我開車不小心擦撞到行人，這樣算犯罪嗎？,LEGAL
我在夜市跟人起衝突推了對方一把，這犯了什麼法條？法院以前都怎麼判？,MIXED
我檢舉公司逃漏稅被解僱，我想知道相關法律規定，還有實際案例的結果,MIXED
不好意思想請教，有定應執行刑被判緩刑的判決嗎？,JUDGMENT
室友欠房租跑掉房東要我全付，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
公共危險罪跟搶奪強盜及海盜罪是一樣的嗎？,LEGAL
有個問題想問：聲請假釋期中交付保護管束上訴成功的案例多嗎？,JUDGMENT
想請問各位，前男友拿我的私密照威脅我，算法例嗎？有沒有判決可以佐證？,MIXED
公共危險罪法條怎麼寫？實務裁判怎麼解釋這條？拜託了,MIXED
我被前公司控告洩漏營業秘密，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
解讀一下臺灣士林地方法院 115 年度聲字第 767 號刑事裁定？,JUDGMENT
麻煩解答：第218條規定的內容，加上實際裁判的運用，一起說明,MIXED
第127條和第318-1條要怎麼分？,LEGAL
有個問題想問：我的機車停在路邊被人騎走，對方會有什麼刑責？,LEGAL
麻煩解答：我未成年的弟弟騎車撞到人，這樣算犯罪嗎？,LEGAL
請問我被詐騙集團騙了三十萬，法律規定和法院實務見解都幫我查,MIXED
幫我看看臺灣高等法院 115 年度附民字第 956 號刑事判決在講什麼,JUDGMENT
麻煩解答：第26條規定的內容，加上實際裁判的運用，一起說明,MIXED
急，第155條和第227條要怎麼分？,LEGAL
妨害名譽及信用罪和解之後還會被起訴嗎？,LEGAL
解讀一下臺灣臺東地方法院 114 年度原易字第 161 號刑事判決,JUDGMENT
第224-1條是在講什麼的？,LEGAL
翻譯一下臺灣苗栗地方法院 114 年度易字第 615 號刑事裁定的主文，看不懂？謝謝,JUDGMENT
妨害婚姻及家庭罪和解之後還會被起訴嗎？,LEGAL
有個問題想問：公共危險罪是什麼意思？,LEGAL
想研究偽證及誣告罪：條文依據和代表性判決都要,MIXED
請問室友欠房租跑掉房東要我全付，這犯了什麼法條？法院以前都怎麼判？,MIXED
有個問題想問：想研究內亂罪：條文依據和代表性判決都要,MIXED
第162條和第228條要怎麼分？,LEGAL
第45條是在講什麼的？,LEGAL
聲請假釋期中交付保護管束的裁判實務上多嗎？,JUDGMENT
臺灣高雄地方法院有哪些洗錢防制法等的案子？,JUDGMENT
我簽了車貸合約才發現利率超高，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
毀棄損壞罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
第32條是在講什麼的？,LEGAL
急，有人在社群貼文造謠我們公司，法律規定和法院實務見解都幫我查,MIXED
客戶簽約後拒絕付尾款，我想知道相關法律規定，還有實際案例的結果？,MIXED
臺灣桃園地方法院 115 年度聲字第 2386 號刑事裁定為什麼會這樣判？,JUDGMENT
翻譯一下臺灣桃園地方法院 115 年度訴字第 872 號民事判決的主文，看不懂,JUDGMENT
臺灣苗栗地方法院審理公共危險的裁判找得到嗎？感謝解答,JUDGMENT
我被詐騙集團騙了三十萬，我想知道相關法律規定，還有實際案例的結果,MIXED
想問一下，我簽了車貸合約才發現利率超高，對方會有什麼刑責？,LEGAL
有個問題想問：臺灣高等法院 115 年度聲再字第 340 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
麻煩解答：我提供帳戶給別人使用結果被列警示戶，這觸犯哪一條法律？,LEGAL
臺灣臺中地方法院 115 年度中簡字第 1930 號刑事判決用了哪些條文？那些條文在規範什麼？求解,MIXED
幫我看看臺灣雲林地方法院 115 年度交附民字第 101 號刑事裁定在講什麼,JUDGMENT
有陌生人一直傳訊息騷擾我，可以要求賠償嗎？依據是什麼？,LEGAL
不好意思想請教，判決書裡「不受理」是什麼意思？,JUDGMENT
聲請閱卷的裁判實務上多嗎？,JUDGMENT
臺灣臺北地方法院 115 年度聲字第 333 號民事裁定判了什麼？,JUDGMENT
妨害秩序罪告訴期間過了還能告嗎？,LEGAL
臺灣桃園地方法院 115 年度審交簡字第 379 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
犯妨害國交罪可以易科罰金嗎？,LEGAL
球場打球被故意肘擊受傷，提告需要什麼證據？,LEGAL
有人檢舉我違建要拆我房子，這觸犯哪一條法律？,LEGAL
麻煩解答：台灣刑法對刑之酌科及加減的處罰重嗎？,LEGAL
想請問各位，臺灣嘉義地方法院 115 年度金訴字第 674 號刑事裁定被告最後有罪嗎？,JUDGMENT
台灣刑法對瀆職罪的處罰重嗎？,LEGAL
急，醫生開刀開錯位置，我想知道相關法律規定，還有實際案例的結果,MIXED
臺灣新竹地方法院 115 年度簡上字第 2 號刑事裁定判了什麼？,JUDGMENT
妨害秩序罪初犯會被關嗎？感謝解答,LEGAL
第183條規定的內容，加上實際裁判的運用，一起說明,MIXED
臺灣桃園地方法院 115 年度桃交簡字第 1090 號刑事判決判決重點整理？,JUDGMENT
有毒品危害防制條例被判緩刑的判決嗎？,JUDGMENT
台灣刑法對緩刑的處罰重嗎？,LEGAL
請問幫我找詐欺等相關的判決,JUDGMENT
幫我看看臺灣臺北地方法院 115 年度審原重訴字第 33 號民事裁定在講什麼？,JUDGMENT
外送餐點被鄰居偷走，這犯了什麼法條？法院以前都怎麼判？,MIXED
親戚過世後叔叔把存摺全領走，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
有過失傷害被判緩刑的判決嗎？,JUDGMENT
鄰居的狗衝出來咬傷我，法律規定和法院實務見解都幫我查？,MIXED
第323條和第327條要怎麼分？,LEGAL
想問一下，我在夜市跟人起衝突推了對方一把，算之一  妨害風化罪嗎？有沒有判決可以佐證？拜託了,MIXED
請問鄰居半夜施工吵到我報警也沒用，對方會有什麼刑責？,LEGAL
請問鴉片罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
臺灣高等法院 臺中分院 115 年度金上訴字第 1560 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
公共危險的裁判實務上多嗎？拜託了,JUDGMENT
公司要我自願離職不給資遣費，這樣算犯罪嗎？,LEGAL
有沒有毒品危害防制條例等判很輕的案例？,JUDGMENT
想找臺灣臺中地方法院 115 年度訴字第 163 號刑事裁定的全文,JUDGMENT
有人檢舉我違建要拆我房子，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
急，我未成年的弟弟騎車撞到人，我想知道相關法律規定，還有實際案例的結果,MIXED
有人在社群貼文造謠我們公司，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
臺灣高等法院 115 年度審上訴字第 2769 號刑事判決為什麼會這樣判？,JUDGMENT
我把公司資料帶去新公司用，報警有用嗎？警察會怎麼處理？,LEGAL
翻譯一下臺灣新北地方法院 115 年度審易字第 2076 號刑事判決的主文，看不懂？感謝解答,JUDGMENT
之一 妨害司法公正罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
急，刑之酌科及加減的法定刑與實際量刑差多少？舉裁判說明,MIXED
鄰居半夜施工吵到我報警也沒用，這樣是妨害婚姻及家庭罪嗎？,LEGAL
第304條是在講什麼的？,LEGAL
臺灣臺南地方法院 115 年度智易字第 16 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
請問關於侵權行為損害賠償，法條規定與判決先例幫我整理成重點？,MIXED
前男友拿我的私密照威脅我，對方會有什麼刑責？求解,LEGAL
我借人十萬元對方失聯了，我想知道相關法律規定，還有實際案例的結果,MIXED
想問一下，臺灣嘉義地方法院有哪些公然侮辱的案子？,JUDGMENT
臺灣高等法院有哪些偽造文書的案子？,JUDGMENT
有個問題想問：第136條規定的內容，加上實際裁判的運用，一起說明,MIXED
有個問題想問：被依第67條移送會怎麼樣？,LEGAL
想請問各位，外患罪跟刑事責任是一樣的嗎？,LEGAL
偽證及誣告罪的要件是什麼？臺灣高等法院 高雄分院 115 年度聲保字第 360 號刑事裁定是這樣認定的嗎？,MIXED
不好意思想請教，幫我看看臺灣橋頭地方法院 114 年度訴字第 1120 號刑事判決在講什麼,JUDGMENT
我被詐騙集團騙了三十萬，這樣的案件法條怎麼規定？實務上判賠多少？求解,MIXED
瀆職罪的罰金大概多少？,LEGAL
我未成年的弟弟騎車撞到人，提告需要什麼證據？,LEGAL
請問賭博罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
想問一下，我酒後牽機車走路回家被警察攔，這樣算犯罪嗎？,LEGAL
臺灣新北地方法院審理詐欺等的裁判找得到嗎？,JUDGMENT
有個問題想問：定應執行刑的裁判實務上多嗎？,JUDGMENT
臺灣高等法院 臺南分院 115 年度交上易字第 361 號刑事判決的法律見解可以說明嗎？,JUDGMENT
臺灣苗栗地方法院有哪些聲請定其應執行刑的案子？,JUDGMENT
不好意思想請教，傷害等一般法院判下來大概多重？,JUDGMENT
麻煩解答：被依第38條移送會怎麼樣？拜託了,LEGAL
最近違反廢棄物清理法的案件都怎麼判？,JUDGMENT
不好意思想請教，想看幾篇聲請假釋期中交付保護管束的裁判書,JUDGMENT
想問一下，內亂罪跟公共危險罪是一樣的嗎？,LEGAL
想問一下，墮胎罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
醫生開刀開錯位置，追訴期是多久？,LEGAL
麻煩解答：第209條規定的內容，加上實際裁判的運用，一起說明？,MIXED
有個問題想問：有人冒用我的名義辦門號，法律規定和法院實務見解都幫我查,MIXED
朋友借我的名義開公司，算瀆職罪嗎？有沒有判決可以佐證？,MIXED
臺灣新竹地方法院 115 年度訴字第 955 號刑事裁定被告最後有罪嗎？,JUDGMENT
臺灣臺中地方法院 115 年度交易字第 136 號刑事判決判了什麼？,JUDGMENT
刑事責任跟法例是一樣的嗎？,LEGAL
聲請撤銷緩刑上訴成功的案例多嗎？,JUDGMENT
臺灣桃園地方法院 115 年度桃簡字第 1323 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
急，定應執行刑一般法院判下來大概多重？,JUDGMENT
第99條是在講什麼的？,LEGAL
請問有人冒用我的名義辦門號，法律上我有什麼權利？,LEGAL
不好意思想請教，洗錢防制法等適用什麼法條？從裁判看法院的標準是什麼？,MIXED
翻譯一下臺灣新竹地方法院 115 年度聲字第 864 號刑事裁定的主文，看不懂？謝謝,JUDGMENT
臺灣臺北地方法院有哪些傷害的案子？,JUDGMENT
網拍賣家收錢不出貨，這樣算犯罪嗎？,LEGAL
有人用我的照片開假帳號，算詐欺背信及重利罪嗎？有沒有判決可以佐證？,MIXED
臺灣花蓮地方法院 115 年度原易字第 40 號刑事裁定的法律見解可以說明嗎？求解,JUDGMENT
急，未遂犯的罰金大概多少？,LEGAL
殺人罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
第353條和第298條要怎麼分？,LEGAL
保安處分是什麼意思？拜託了,LEGAL
妨害國交罪的罰金大概多少？,LEGAL
想研究妨害秩序罪：條文依據和代表性判決都要,MIXED
有人檢舉我違建要拆我房子，算偽造文書印文罪嗎？有沒有判決可以佐證？,MIXED
妨害婚姻及家庭罪的要件是什麼？臺灣臺南地方法院 115 年度簡字第 3765 號刑事判決是這樣認定的嗎？,MIXED
急，想研究竊盜罪：條文依據和代表性判決都要,MIXED
想請問各位，我在夜市跟人起衝突推了對方一把，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
請問台灣刑法對偽造貨幣罪的處罰重嗎？,LEGAL
有個問題想問：我開車不小心擦撞到行人，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
外患罪初犯會被關嗎？,LEGAL
請問有沒有虛報進口貨物判很輕的案例？,JUDGMENT
臺灣臺北地方法院有哪些侵權行為損害賠償的案子？,JUDGMENT
鄰居的狗衝出來咬傷我，可以要求賠償嗎？依據是什麼？,LEGAL
有個問題想問：臺灣桃園地方法院 115 年度聲字第 1821 號刑事裁定被告最後有罪嗎？,JUDGMENT
想研究詐欺背信及重利罪：條文依據和代表性判決都要,MIXED
臺灣橋頭地方法院 115 年度易字第 790 號刑事裁定被告最後有罪嗎？,JUDGMENT
不好意思想請教，犯之一 沒收可以易科罰金嗎？,LEGAL
想看幾篇毒品危害防制條例等的裁判書,JUDGMENT
我在網路上被人公開罵垃圾，提告需要什麼證據？,LEGAL
臺灣桃園地方法院 115 年度聲字第 2245 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
第297條和第163條要怎麼分？,LEGAL
臺灣高等法院 臺中分院 115 年度原金上訴字第 26 號刑事裁定的法律見解可以說明嗎？,JUDGMENT
臺灣新竹地方法院 115 年度易字第 669 號刑事判決判決重點整理,JUDGMENT
請問親戚過世後叔叔把存摺全領走，我可以提告嗎？,LEGAL
不好意思想請教，第185-1條條文內容是什麼？,LEGAL
不好意思想請教，妨害公務罪初犯會被關嗎？,LEGAL
外患罪和解之後還會被起訴嗎？,LEGAL
不好意思想請教，球場打球被故意肘擊受傷，我想知道相關法律規定，還有實際案例的結果,MIXED
妨害投票罪的法定刑與實際量刑差多少？舉裁判說明？,MIXED
臺灣屏東地方法院 115 年度司促字第 3982 號民事裁定判了什麼？,JUDGMENT
想問一下，第133條規定的內容，加上實際裁判的運用，一起說明,MIXED
翻譯一下臺灣桃園地方法院 115 年度桃交簡字第 1129 號刑事判決的主文，看不懂,JUDGMENT
臺灣臺南地方法院 115 年度訴字第 743 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
不好意思想請教，妨害投票罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
第315-3條和第188條要怎麼分？,LEGAL
請問房東沒經過我同意進我房間，這犯了什麼法條？法院以前都怎麼判？,MIXED
臺灣桃園地方法院 114 年度訴字第 613 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
最近竊盜等的案件都怎麼判？,JUDGMENT
臺灣士林地方法院 115 年度聲字第 952 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
第181條是在講什麼的？,LEGAL
有個問題想問：解讀一下臺灣高等法院 臺南分院 115 年度交上訴字第 1298 號刑事判決,JUDGMENT
臺灣新北地方法院 115 年度聲字第 2100 號刑事裁定判了什麼？,JUDGMENT
我被詐騙集團騙了三十萬，法律規定和法院實務見解都幫我查,MIXED
幫我看看臺灣高等法院 115 年度毒抗字第 224 號刑事裁定在講什麼,JUDGMENT
臺灣高等法院 115 年度上訴字第 3057 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
急，公共危險罪是什麼意思？,LEGAL
發還扣押物等上訴成功的案例多嗎？,JUDGMENT
我在停車場被人刮車，這犯了什麼法條？法院以前都怎麼判？,MIXED
我未成年的弟弟騎車撞到人，這樣算犯罪嗎？,LEGAL
偽造貨幣罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
想請問各位，臺灣新北地方法院 115 年度金訴字第 893 號刑事裁定這篇裁判的結論是？,JUDGMENT
急，幫我比較這兩篇判決的差異,JUDGMENT
急，第102條條文內容是什麼？,LEGAL
幫我比較這兩篇判決的差異？謝謝,JUDGMENT
不好意思想請教，第54條是在講什麼的？,LEGAL
第26條和第264條要怎麼分？,LEGAL
我買到事故車但車商沒告知，需要負法律責任嗎？,LEGAL
臺灣臺南地方法院審理洗錢防制法等的裁判找得到嗎？,JUDGMENT
妨害自由的裁判實務上多嗎？,JUDGMENT
想問一下，翻譯一下臺灣桃園地方法院 114 年度交易字第 468 號刑事判決的主文，看不懂,JUDGMENT
墮胎罪被起訴後流程大概是怎樣？,LEGAL
想找臺灣臺南地方法院 115 年度交易字第 827 號刑事判決的全文,JUDGMENT
想研究刑：條文依據和代表性判決都要？,MIXED
室友一直偷拿我的東西，提告需要什麼證據？,LEGAL
麻煩解答：臺灣嘉義地方法院 115 年度易字第 530 號刑事判決的法律見解可以說明嗎？,JUDGMENT
臺灣臺南地方法院 115 年度交簡字第 2379 號刑事判決被告最後有罪嗎？,JUDGMENT
想請問各位，我簽了車貸合約才發現利率超高，這觸犯哪一條法律？,LEGAL
竊佔適用什麼法條？從裁判看法院的標準是什麼？,MIXED
假釋是什麼意思？,LEGAL
想請問各位，被依第347條移送會怎麼樣？,LEGAL
麻煩解答：同事偷看我的手機訊息，我想知道相關法律規定，還有實際案例的結果,MIXED
臺灣桃園地方法院 115 年度聲字第 2033 號刑事裁定用了哪些條文？那些條文在規範什麼？感謝解答,MIXED
妨害秘密罪是什麼意思？,LEGAL
竊盜一般法院判下來大概多重？,JUDGMENT
未成年犯妨害電腦使用罪會怎麼處理？,LEGAL
第60條是在講什麼的？,LEGAL
麻煩解答：竊盜罪的法定刑與實際量刑差多少？舉裁判說明？謝謝,MIXED
臺灣臺中地方法院 115 年度聲字第 2749 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
偽造貨幣罪的要件是什麼？臺灣臺南地方法院 115 年度訴字第 1343 號民事判決是這樣認定的嗎？,MIXED
我借人十萬元對方失聯了，這觸犯哪一條法律？,LEGAL
數罪併罰的法定刑與實際量刑差多少？舉裁判說明,MIXED
醫生開刀開錯位置，法律規定和法院實務見解都幫我查,MIXED
臺灣高等法院 臺中分院 115 年度金上訴字第 953 號刑事判決這篇裁判的結論是？,JUDGMENT
請問有人在社群貼文造謠我們公司，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
賭博罪初犯會被關嗎？,LEGAL
急，想找臺灣士林地方法院 115 年度撤緩字第 95 號刑事裁定的全文,JUDGMENT
侵權行為損害賠償適用什麼法條？從裁判看法院的標準是什麼？,MIXED
醫生開刀開錯位置，算恐嚇及擄人勒贖罪嗎？有沒有判決可以佐證？,MIXED
請問脫逃罪被起訴後流程大概是怎樣？,LEGAL
翻譯一下臺灣桃園地方法院 115 年度簡字第 637 號刑事判決的主文，看不懂,JUDGMENT
有個問題想問：妨害公務罪在法律上怎麼定義？,LEGAL
想找臺灣士林地方法院 115 年度聲字第 767 號刑事裁定的全文,JUDGMENT
想請問各位，臺灣臺南地方法院 115 年度訴字第 1977 號刑事判決這篇裁判的結論是？,JUDGMENT
有個問題想問：最近聲請假釋期中交付保護管束的案件都怎麼判？謝謝,JUDGMENT
不好意思想請教，台灣刑法對妨害秩序罪的處罰重嗎？,LEGAL
想問一下，臺灣桃園地方法院 115 年度桃交簡字第 937 號刑事判決判了什麼？,JUDGMENT
臺灣高等法院 115 年度審上訴字第 3562 號刑事裁定判了什麼？,JUDGMENT
臺灣臺南地方法院 115 年度聲字第 1504 號刑事裁定這篇裁判的結論是？拜託了,JUDGMENT
我撿到手機拿去賣了，需要負法律責任嗎？,LEGAL
臺灣士林地方法院 115 年度附民字第 442 號刑事判決判了什麼？,JUDGMENT
不好意思想請教，我的照片被拿去做迷因圖，這觸犯哪一條法律？,LEGAL
我被前公司控告洩漏營業秘密，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
有個問題想問：第47條規定的內容，加上實際裁判的運用，一起說明？拜託了,MIXED
毀損的裁判實務上多嗎？,JUDGMENT
室友欠房租跑掉房東要我全付，法律規定和法院實務見解都幫我查？感謝解答,MIXED
醫生開刀開錯位置，我想知道相關法律規定，還有實際案例的結果,MIXED
想找臺灣屏東地方法院 115 年度聲字第 521 號刑事裁定的全文,JUDGMENT
有沒有詐欺等判很輕的案例？感謝解答,JUDGMENT
被依第125條移送會怎麼樣？求解,LEGAL
麻煩解答：第344條規定的內容，加上實際裁判的運用，一起說明,MIXED
不好意思想請教，我的機車停在路邊被人騎走，我想知道相關法律規定，還有實際案例的結果,MIXED
有個問題想問：我檢舉公司逃漏稅被解僱，需要負法律責任嗎？拜託了,LEGAL
我檢舉公司逃漏稅被解僱，這觸犯哪一條法律？,LEGAL
臺灣高等法院 115 年度上易字第 715 號刑事判決被告最後有罪嗎？,JUDGMENT
不好意思想請教，毒品危害防制條例一般法院判下來大概多重？,JUDGMENT
聲明異議適用什麼法條？從裁判看法院的標準是什麼？,MIXED
急，妨害自由罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
公司要我自願離職不給資遣費，這樣是妨害電腦使用罪嗎？,LEGAL
妨害性自主罪的罰金大概多少？,LEGAL
何謂藏匿人犯及湮滅證據罪？,LEGAL
犯妨害自由罪可以易科罰金嗎？,LEGAL
瀆職罪跟妨害婚姻及家庭罪是一樣的嗎？,LEGAL
想請問各位，我簽了車貸合約才發現利率超高，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
偽造貨幣罪的要件是什麼？臺灣彰化地方法院 115 年度交易字第 415 號刑事判決是這樣認定的嗎？感謝解答,MIXED
幫我看看臺灣臺南地方法院 115 年度訴字第 1532 號民事裁定在講什麼,JUDGMENT
搶奪強盜及海盜罪的要件是什麼？臺灣臺南地方法院 115 年度簡字第 3703 號刑事判決是這樣認定的嗎？,MIXED
請問臺灣臺南地方法院 115 年度訴字第 2171 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
犯緩刑可以易科罰金嗎？,LEGAL
有個問題想問：妨害公務罪的要件是什麼？臺灣高雄地方法院 115 年度審易字第 1043 號刑事裁定是這樣認定的嗎？,MIXED
急，我檢舉公司逃漏稅被解僱，追訴期是多久？,LEGAL
想請問各位，我把公司資料帶去新公司用，這樣是瀆職罪嗎？,LEGAL
妨害性自主罪初犯會被關嗎？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1391 號刑事裁定為什麼會這樣判？,JUDGMENT
想問一下，想研究刑：條文依據和代表性判決都要,MIXED
想研究褻瀆祀典及侵害墳墓屍體罪：條文依據和代表性判決都要,MIXED
麻煩解答：公共危險一般法院判下來大概多重？,JUDGMENT
有傷害被判緩刑的判決嗎？,JUDGMENT
想找臺灣高等法院 115 年度上重訴字第 21 號刑事判決的全文,JUDGMENT
麻煩解答：聲請定其應執行刑適用什麼法條？從裁判看法院的標準是什麼？,MIXED
第340條規定的內容，加上實際裁判的運用，一起說明,MIXED
想找臺灣新北地方法院 115 年度審交簡字第 399 號刑事判決的全文,JUDGMENT
球場打球被故意肘擊受傷，我想知道相關法律規定，還有實際案例的結果？求解,MIXED
翻譯一下臺灣桃園地方法院 115 年度交易字第 234 號刑事判決的主文，看不懂,JUDGMENT
麻煩解答：我買到事故車但車商沒告知，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
臺灣士林地方法院有哪些毀棄損壞的案子？,JUDGMENT
未成年犯妨害秘密罪會怎麼處理？,LEGAL
想問一下，臺灣臺南地方法院 115 年度易字第 1113 號刑事判決為什麼會這樣判？,JUDGMENT
球場打球被故意肘擊受傷，這樣算犯罪嗎？,LEGAL
第100條規定的內容，加上實際裁判的運用，一起說明,MIXED
臺灣高等法院 臺南分院 115 年度上訴字第 804 號刑事裁定被告最後有罪嗎？,JUDGMENT
想研究妨害投票罪：條文依據和代表性判決都要,MIXED
不好意思想請教，何謂外患罪？,LEGAL
外送餐點被鄰居偷走，法律上我有什麼權利？,LEGAL
臺灣高等法院 115 年度上訴字第 2164 號刑事判決的法律見解可以說明嗎？,JUDGMENT
請問外患罪的要件是什麼？臺灣桃園地方法院 115 年度桃簡字第 1261 號刑事判決是這樣認定的嗎？,MIXED
有人檢舉我違建要拆我房子，追訴期是多久？,LEGAL
有個問題想問：同事偷看我的手機訊息，這樣是殺人罪嗎？,LEGAL
球場打球被故意肘擊受傷，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
解讀一下臺灣南投地方法院 115 年度聲字第 314 號刑事裁定,JUDGMENT
親戚過世後叔叔把存摺全領走，我想知道相關法律規定，還有實際案例的結果？,MIXED
想問一下，我買到事故車但車商沒告知，提告需要什麼證據？,LEGAL
想研究刑事責任：條文依據和代表性判決都要,MIXED
請問毀棄損壞罪的要件是什麼？臺灣桃園地方法院 115 年度審交訴字第 53 號刑事裁定是這樣認定的嗎？,MIXED
麻煩解答：朋友借我的名義開公司，可以要求賠償嗎？依據是什麼？,LEGAL
麻煩解答：保安處分告訴期間過了還能告嗎？,LEGAL
不好意思想請教，關於過失傷害，法條規定與判決先例幫我整理成重點,MIXED
想請問各位，公共危險罪的要件是什麼？臺灣士林地方法院 115 年度單禁沒字第 248 號刑事裁定是這樣認定的嗎？,MIXED
刑之酌科及加減的要件是什麼？臺灣臺南地方法院 115 年度原訴緝字第 5 號刑事判決是這樣認定的嗎？,MIXED
竊盜罪告訴期間過了還能告嗎？,LEGAL
第194條規定的內容，加上實際裁判的運用，一起說明？謝謝,MIXED
想問一下，想看幾篇違反毒品危害防制條例的裁判書,JUDGMENT
刑之酌科及加減的要件是什麼？臺灣臺南地方法院 115 年度簡字第 2174 號刑事判決是這樣認定的嗎？,MIXED
臺灣高等法院 高雄分院 115 年度上訴字第 374 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
法例和解之後還會被起訴嗎？,LEGAL
我被前公司控告洩漏營業秘密，我想知道相關法律規定，還有實際案例的結果？,MIXED
第35條和第103條要怎麼分？,LEGAL
想請問各位，解讀一下臺灣高等法院 臺中分院 115 年度抗字第 544 號刑事裁定？,JUDGMENT
