text,label
臺灣臺中地方法院 115 年度審金訴字第 53 號刑事裁定的主文內容是什麼？,JUDGMENT
臺灣彰化地方法院 115 年度金訴字第 655 號刑事裁定裡被告的答辯是什麼？,JUDGMENT
違反刑法第193條會受到什麼處罰？,LEGAL
刑法第302-1條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
有沒有詐欺等被判無罪或駁回的案例？,JUDGMENT
有沒有家庭暴力之傷害等被判無罪或駁回的案例？,JUDGMENT
找幾件定其應執行刑的判決給我參考,JUDGMENT
臺灣高等法院最近有哪些詐欺的判決？,JUDGMENT
幫我摘要臺灣南投地方法院 115 年度毒聲字第 134 號刑事裁定,JUDGMENT
比較刑法第310條的文義和法院實務的解釋差異,MIXED
刑法第172條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
內亂罪和其他財產犯罪怎麼區分？,LEGAL
臺灣南投地方法院 115 年度聲字第 326 號刑事裁定裡被告的答辯是什麼？,JUDGMENT
刑法第251條的追訴權時效是多久？,LEGAL
刑法第328條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
臺灣士林地方法院 115 年度聲字第 692 號刑事裁定的爭點是什麼？,JUDGMENT
刑法裡「意圖使未滿十六歲之男女與他人為性交或猥褻之行」是什麼意思？,LEGAL
我想了解假釋付保護管束的相關法條和實務判決，都幫我整理,MIXED
臺灣臺北地方法院 115 年度訴字第 464 號刑事判決的量刑考量是什麼？,JUDGMENT
解釋一下臺灣桃園地方法院 115 年度訴字第 872 號民事判決在講什麼,JUDGMENT
刑法第45條的構成要件是什麼？臺灣桃園地方法院 115 年度壢簡字第 400 號刑事判決是怎麼適用這條的？,MIXED
解釋刑的要件，並用實際判決說明法院怎麼認定,MIXED
刑法第161-1條的行為主體有什麼限制？,LEGAL
臺灣高等法院關於聲請定其應執行刑的案件都怎麼判？,JUDGMENT
關於妨害自由，實務上法院通常怎麼判？,JUDGMENT
臺灣屏東地方法院 115 年度交簡字第 839 號刑事判決的主文內容是什麼？,JUDGMENT
刑法第342條規定什麼？實務上像假釋付保護管束這種案件法院都怎麼判？,MIXED
刑法第158條的構成要件是什麼？臺灣花蓮地方法院 114 年度花簡字第 238 號刑事裁定是怎麼適用這條的？,MIXED
最高法院 115 年度台上字第 3054 號刑事判決這件案子的事實經過為何？,JUDGMENT
刑法第302條規定什麼？實務上像毒品危害防制條例這種案件法院都怎麼判？,MIXED
臺灣南投地方法院 115 年度聲字第 129 號刑事裁定裡被告的答辯是什麼？,JUDGMENT
違反毒品危害防制條例的法律要件是什麼？用真實案例解釋給我聽,MIXED
臺灣嘉義地方法院 115 年度嘉簡字第 660 號刑事判決裡被告的答辯是什麼？,JUDGMENT
法院在臺灣臺北地方法院 115 年度附民字第 93 號刑事判決採取了什麼見解？,JUDGMENT
刑法第61條的構成要件有哪些？,LEGAL
藏匿人犯及湮滅證據罪的條文規定和實務判決見解有沒有落差？,MIXED
臺灣桃園地方法院 115 年度壢簡字第 1102 號刑事判決裡被告的答辯是什麼？,JUDGMENT
之二 易刑和其他財產犯罪怎麼區分？,LEGAL
刑法第40條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
妨害秩序罪的法律規定為何？可以用臺灣高雄地方法院 115 年度審訴字第 72 號刑事裁定當例子說明嗎？,MIXED
妨害性自主罪的成立要件是什麼？,LEGAL
妨害秘密罪的法律規定為何？可以用臺灣高等法院 臺南分院 115 年度聲保字第 693 號刑事裁定當例子說明嗎？,MIXED
臺灣臺南地方法院 115 年度原交簡字第 74 號刑事判決裡被告的答辯是什麼？,JUDGMENT
刑法第172-1條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
刑法第176條是告訴乃論嗎？,LEGAL
刑法第111條的構成要件有哪些？,LEGAL
臺灣臺南地方法院 115 年度易字第 1132 號刑事判決這件案子的事實經過為何？,JUDGMENT
刑法第118條的構成要件是什麼？臺灣臺南地方法院 115 年度簡字第 3675 號刑事判決是怎麼適用這條的？,MIXED
刑法關於妨害投票罪的規定可以整理給我嗎？,LEGAL
臺灣橋頭地方法院 115 年度簡字第 1293 號刑事判決的量刑考量是什麼？,JUDGMENT
公共危險等會觸犯哪些刑法條文？法院實務見解如何？,MIXED
刑法第334條有沒有未遂犯的處罰？,LEGAL
刑法第160條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
妨害投票罪的條文規定和實務判決見解有沒有落差？,MIXED
刑法第185條的法定刑是多少？,LEGAL
臺灣臺南地方法院 115 年度原交簡字第 73 號刑事判決這件案子可以上訴嗎？結果如何？,JUDGMENT
毀棄損壞等案件中法院怎麼認定事實？,JUDGMENT
解釋一下臺灣高等法院 臺中分院 115 年度抗字第 475 號刑事裁定在講什麼,JUDGMENT
臺灣雲林地方法院 115 年度簡字第 132 號刑事判決的判決結果是什麼？,JUDGMENT
殺人未遂等的法律要件是什麼？用真實案例解釋給我聽,MIXED
比較刑法第15條的文義和法院實務的解釋差異,MIXED
臺灣高等法院 臺中分院 115 年度金上訴字第 1501 號刑事判決的主文內容是什麼？,JUDGMENT
違反刑法第31條會受到什麼處罰？,LEGAL
刑法第38-2條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
臺灣高等法院 臺中分院 115 年度聲字第 1058 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
外患罪的法律規定為何？可以用臺灣高等法院 臺中分院 115 年度科控字第 6 號刑事裁定當例子說明嗎？,MIXED
我想了解聲明異議的相關法條和實務判決，都幫我整理,MIXED
朋友涉嫌聲請定應執行之刑，相關法條規定和法院可能的判決結果是什麼？,MIXED
刑法第60條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
我想了解竊佔的相關法條和實務判決，都幫我整理,MIXED
關於妨害風化，實務上法院通常怎麼判？,JUDGMENT
刑法第32條的內容是什麼？可以解釋一下嗎？,LEGAL
臺灣高等法院處理損害賠償案件的立場是什麼？,JUDGMENT
臺灣新北地方法院 115 年度聲字第 1450 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
違反洗錢防制法等案件中法院怎麼認定事實？,JUDGMENT
刑法第276條的構成要件是什麼？臺灣臺南地方法院 115 年度簡字第 3265 號刑事判決是怎麼適用這條的？,MIXED
幫我摘要臺灣臺中地方法院 115 年度交易字第 136 號刑事判決,JUDGMENT
臺灣橋頭地方法院最近有哪些詐欺的判決？,JUDGMENT
傷害會觸犯哪些刑法條文？法院實務見解如何？,MIXED
聲請沒收案件中法院怎麼認定事實？,JUDGMENT
刑法第349條的內容是什麼？可以解釋一下嗎？,LEGAL
刑事責任的成立要件是什麼？,LEGAL
侵占罪的處罰有多重？,LEGAL
刑法第33條是告訴乃論嗎？,LEGAL
臺灣高等法院 臺中分院 115 年度金上訴字第 1050 號刑事判決適用了哪些法條？這些條文的要件是什麼？,MIXED
解釋之一 妨害司法公正罪的要件，並用實際判決說明法院怎麼認定,MIXED
刑法第338條規定了什麼？,LEGAL
臺灣臺北地方法院 115 年度交易字第 221 號刑事判決這件案子的事實經過為何？,JUDGMENT
「散布流言或以詐術損害他人之信用者，處二年以下」這是刑法哪一條的規定？,LEGAL
臺灣士林地方法院 115 年度單禁沒字第 270 號刑事裁定的主文內容是什麼？,JUDGMENT
臺中高等行政法院 高等庭 115 年度簡上字第 19 號判決的爭點是什麼？,JUDGMENT
臺灣高等法院處理洗錢防制法等案件的立場是什麼？,JUDGMENT
內亂罪的處罰有多重？,LEGAL
臺灣臺南地方法院 115 年度聲字第 1344 號刑事裁定這件案子可以上訴嗎？結果如何？,JUDGMENT
妨害國交罪怎麼構成？實務上有哪些判決可以佐證？,MIXED
刑法第23條所稱的行為是指什麼？,LEGAL
刑法第229-1條有沒有未遂犯的處罰？,LEGAL
刑法第233條的內容是什麼？可以解釋一下嗎？,LEGAL
找幾件傷害等的判決給我參考,JUDGMENT
臺灣苗栗地方法院 115 年度金訴字第 295 號刑事判決跟類似案件的判決有什麼不同？,JUDGMENT
刑法第121條適用時要注意什麼？,LEGAL
幫我摘要臺灣高等法院 115 年度抗字第 1327 號刑事裁定,JUDGMENT
正犯與共犯的法律規定為何？可以用臺灣桃園地方法院 115 年度桃簡字第 181 號刑事判決當例子說明嗎？,MIXED
刑法第266條的構成要件是什麼？臺灣臺南地方法院 115 年度聲字第 1448 號刑事裁定是怎麼適用這條的？,MIXED
以臺灣士林地方法院 115 年度審簡字第 431 號刑事判決為例，說明公共危險罪的構成要件怎麼認定,MIXED
關於詐欺等，實務上法院通常怎麼判？,JUDGMENT
褻瀆祀典及侵害墳墓屍體罪和其他財產犯罪怎麼區分？,LEGAL
刑法第127條的法定刑是多少？,LEGAL
刑法第214條的構成要件有哪些？,LEGAL
臺灣高等法院 臺中分院 115 年度金上訴字第 974 號刑事判決的量刑考量是什麼？,JUDGMENT
刑法第300條的法定刑是多少？,LEGAL
刑法第317條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
找幾件撤銷緩刑的判決給我參考,JUDGMENT
刑法第1條的追訴權時效是多久？,LEGAL
刑法第285條規定了什麼？,LEGAL
臺灣桃園地方法院最近有哪些撤銷緩刑的判決？,JUDGMENT
刑法第296-1條的法定刑是多少？,LEGAL
臺灣桃園地方法院最近有哪些毀損的判決？,JUDGMENT
毒品危害防制條例等在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
幫我摘要臺灣南投地方法院 115 年度埔交簡字第 100 號刑事判決,JUDGMENT
刑法第23條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
刑法第216條的構成要件有哪些？,LEGAL
以臺灣苗栗地方法院 115 年度苗簡字第 389 號刑事判決為例，說明藏匿人犯及湮滅證據罪的構成要件怎麼認定,MIXED
我想了解組織犯罪防制條例等的相關法條和實務判決，都幫我整理,MIXED
臺灣高等法院 114 年度上訴字第 4562 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
定應執行刑案件中法院怎麼認定事實？,JUDGMENT
刑法第235條適用時要注意什麼？,LEGAL
違反刑法第232條會受到什麼處罰？,LEGAL
毀棄損壞罪的處罰有多重？,LEGAL
臺灣士林地方法院 115 年度聲字第 931 號刑事裁定裡被告的答辯是什麼？,JUDGMENT
刑法第309條規定了什麼？,LEGAL
刑法第253條是告訴乃論嗎？,LEGAL
刑法第84條有沒有未遂犯的處罰？,LEGAL
偽造貨幣罪和其他財產犯罪怎麼區分？,LEGAL
以臺灣高等法院 臺中分院 115 年度聲字第 1058 號刑事裁定為例，說明偽造貨幣罪的構成要件怎麼認定,MIXED
刑法第167條的行為主體有什麼限制？,LEGAL
沒入保證金的案件量刑大概多重？,JUDGMENT
之一 妨害司法公正罪的條文規定和實務判決見解有沒有落差？,MIXED
詐欺背信及重利罪的條文規定和實務判決見解有沒有落差？,MIXED
妨害公務罪的法律規定為何？可以用臺灣屏東地方法院 115 年度訴字第 307 號民事判決當例子說明嗎？,MIXED
解釋偽造文書印文罪的要件，並用實際判決說明法院怎麼認定,MIXED
竊佔適用的法條是什麼？有判決先例可以參考嗎？,MIXED
詐欺等的法律要件是什麼？用真實案例解釋給我聽,MIXED
臺灣高等法院 115 年度聲保字第 1023 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
「拘役加減者，僅加減其最高度」這是刑法哪一條的規定？,LEGAL
臺灣臺南地方法院關於詐欺等的案件都怎麼判？,JUDGMENT
刑法第282條規定了什麼？,LEGAL
賭博罪怎麼構成？實務上有哪些判決可以佐證？,MIXED
鴉片罪規定在刑法哪些條文？,LEGAL
刑法第11條適用時要注意什麼？,LEGAL
什麼情況下會成立刑法第275條的罪？,LEGAL
刑法第35條適用時要注意什麼？,LEGAL
有沒有停止執行被判無罪或駁回的案例？,JUDGMENT
刑法第339-3條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
詐欺的案件量刑大概多重？,JUDGMENT
確認通行權不存在等案件中法院怎麼認定事實？,JUDGMENT
比較刑法第169條的文義和法院實務的解釋差異,MIXED
刑法第185條是告訴乃論嗎？,LEGAL
我想了解過失傷害的相關法條和實務判決，都幫我整理,MIXED
什麼情況下會成立刑法第262條的罪？,LEGAL
刑法第308條的法定刑是多少？,LEGAL
刑法第106條適用時要注意什麼？,LEGAL
殺人罪規定在刑法哪些條文？,LEGAL
幫我摘要臺灣臺北地方法院 114 年度審原訴字第 231 號刑事判決,JUDGMENT
刑法第168條的追訴權時效是多久？,LEGAL
正犯與共犯和其他財產犯罪怎麼區分？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1190 號刑事裁定中法院的理由是什麼？,JUDGMENT
臺灣新竹地方法院 115 年度訴字第 912 號刑事判決的爭點是什麼？,JUDGMENT
臺灣臺中地方法院 113 年度簡上附民移簡字第 19 號民事判決適用了哪些法條？這些條文的要件是什麼？,MIXED
臺灣屏東地方法院 115 年度聲字第 744 號刑事裁定中法院的理由是什麼？,JUDGMENT
臺灣桃園地方法院 115 年度聲字第 1972 號刑事裁定這件案子可以上訴嗎？結果如何？,JUDGMENT
初犯刑法第147條會被關嗎？可以易科罰金嗎？,LEGAL
延長監護的案件量刑大概多重？,JUDGMENT
損害賠償(交通)的案件量刑大概多重？,JUDGMENT
刑法第59條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
有沒有請求賠償損害被判無罪或駁回的案例？,JUDGMENT
刑法第93條的法定刑是多少？,LEGAL
鴉片罪的法律規定為何？可以用臺灣新竹地方法院 115 年度竹交簡字第 130 號刑事判決當例子說明嗎？,MIXED
初犯刑法第61條會被關嗎？可以易科罰金嗎？,LEGAL
幫我摘要臺灣桃園地方法院 115 年度聲字第 2254 號刑事裁定,JUDGMENT
刑法第294-1條的立法目的是什麼？,LEGAL
臺灣臺北地方法院 114 年度審訴字第 707 號刑事裁定這件案子的事實經過為何？,JUDGMENT
刑法第103條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
臺灣雲林地方法院 115 年度交附民字第 17 號刑事判決的判決結果是什麼？,JUDGMENT
臺灣桃園地方法院 115 年度壢交簡字第 142 號刑事判決的判決結果是什麼？,JUDGMENT
刑法第272條的構成要件是什麼？臺灣高等法院 臺中分院 115 年度金上訴字第 477 號刑事裁定是怎麼適用這條的？,MIXED
法院在臺灣臺中地方法院 115 年度審易字第 961 號刑事裁定採取了什麼見解？,JUDGMENT
刑法第38-2條規定什麼？實務上像家暴妨害自由這種案件法院都怎麼判？,MIXED
法院在臺灣高等法院 臺南分院 115 年度上訴字第 1385 號刑事裁定採取了什麼見解？,JUDGMENT
臺灣高等法院處理聲請撤銷緩刑案件的立場是什麼？,JUDGMENT
臺灣高等法院最近有哪些假釋付保護管束的判決？,JUDGMENT
臺灣士林地方法院關於定應執行刑的案件都怎麼判？,JUDGMENT
肇事逃逸罪在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
刑法第265條規定什麼？實務上像聲請具保停止羈押這種案件法院都怎麼判？,MIXED
刑法第96條的行為主體有什麼限制？,LEGAL
刑法關於之一  妨害風化罪的規定可以整理給我嗎？,LEGAL
我想了解家庭暴力防治法之傷害的相關法條和實務判決，都幫我整理,MIXED
觸犯刑法第344-1條會留下前科嗎？,LEGAL
刑法第316條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
刑法第82條是告訴乃論嗎？,LEGAL
比較刑法第324條的文義和法院實務的解釋差異,MIXED
幫我摘要臺灣臺南地方法院 115 年度易字第 1495 號刑事判決,JUDGMENT
侵權行為損害賠償的法律要件是什麼？用真實案例解釋給我聽,MIXED
以臺灣屏東地方法院 115 年度訴字第 307 號民事判決為例，說明妨害電腦使用罪的構成要件怎麼認定,MIXED
臺灣新北地方法院 115 年度聲字第 1900 號刑事裁定中法院的理由是什麼？,JUDGMENT
刑法第186條的法定刑是多少？,LEGAL
解釋一下臺灣高等法院 臺中分院 115 年度金上訴字第 1099 號刑事裁定在講什麼,JUDGMENT
定應執行刑在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
觸犯刑法第190條會留下前科嗎？,LEGAL
刑法第212條的構成要件是什麼？臺灣臺南地方法院 115 年度簡字第 3068 號刑事判決是怎麼適用這條的？,MIXED
臺灣高等法院 臺南分院 115 年度聲保字第 695 號刑事裁定這件案子的事實經過為何？,JUDGMENT
刑法第98條有沒有未遂犯的處罰？,LEGAL
刑事責任怎麼構成？實務上有哪些判決可以佐證？,MIXED
刑法第166條的構成要件是什麼？臺灣桃園地方法院 115 年度壢簡字第 556 號刑事裁定是怎麼適用這條的？,MIXED
妨害性自主罪的處罰有多重？,LEGAL
我想了解宣告沒收的相關法條和實務判決，都幫我整理,MIXED
幫我解釋刑法第193條的每一項規定,LEGAL
臺灣高等法院 高雄分院 115 年度聲保字第 378 號刑事裁定的量刑考量是什麼？,JUDGMENT
「放逸核能、放射線，致生公共危險者，處五年以下」這是刑法哪一條的規定？,LEGAL
解釋一下臺灣高等法院 臺中分院 115 年度聲字第 1064 號刑事裁定在講什麼,JUDGMENT
比較刑法第344-1條的文義和法院實務的解釋差異,MIXED
刑法關於外患罪的規定可以整理給我嗎？,LEGAL
臺灣南投地方法院 115 年度易字第 278 號刑事判決的判決結果是什麼？,JUDGMENT
臺灣花蓮地方法院 114 年度原金訴字第 161 號刑事裁定這件案子可以上訴嗎？結果如何？,JUDGMENT
幫我摘要臺灣南投地方法院 115 年度易字第 281 號刑事判決,JUDGMENT
臺灣新北地方法院 115 年度聲字第 2637 號刑事裁定的量刑考量是什麼？,JUDGMENT
刑法第202條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
觸犯刑法第313條會留下前科嗎？,LEGAL
臺灣雲林地方法院 114 年度訴字第 951 號刑事裁定跟類似案件的判決有什麼不同？,JUDGMENT
刑法第225條的追訴權時效是多久？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 279 號刑事判決跟類似案件的判決有什麼不同？,JUDGMENT
臺灣臺中地方法院 115 年度審金訴字第 1341 號刑事裁定跟類似案件的判決有什麼不同？,JUDGMENT
刑法第6條規定什麼？實務上像詐欺等這種案件法院都怎麼判？,MIXED
臺灣高等法院 臺中分院 115 年度聲字第 1269 號刑事裁定的判決結果是什麼？,JUDGMENT
誹謗在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
刑法第321條的構成要件是什麼？臺灣高等法院 115 年度金上重更一字第 1 號刑事裁定是怎麼適用這條的？,MIXED
比較刑法第106條的文義和法院實務的解釋差異,MIXED
臺灣臺中地方法院處理毀棄損壞案件的立場是什麼？,JUDGMENT
刑法第179條規定什麼？實務上像聲請定其應執行刑這種案件法院都怎麼判？,MIXED
臺灣高等法院 115 年度上易字第 715 號刑事判決這件案子可以上訴嗎？結果如何？,JUDGMENT
臺灣臺南地方法院 115 年度簡字第 3255 號刑事判決的主文內容是什麼？,JUDGMENT
刑法第189-1條的法定刑是多少？,LEGAL
刑法第186條的行為主體有什麼限制？,LEGAL
臺灣高等法院 高雄分院 115 年度聲字第 584 號刑事裁定跟類似案件的判決有什麼不同？,JUDGMENT
刑法第112條是告訴乃論嗎？,LEGAL
臺灣臺中地方法院 115 年度審原簡字第 32 號刑事判決的量刑考量是什麼？,JUDGMENT
刑法第241條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
解釋一下臺灣士林地方法院 115 年度原訴字第 31 號刑事裁定在講什麼,JUDGMENT
臺灣新竹地方法院最近有哪些洗錢防制法等的判決？,JUDGMENT
刑事責任的法律規定為何？可以用臺灣彰化地方法院 115 年度訴字第 1483 號刑事裁定當例子說明嗎？,MIXED
臺灣臺中地方法院 115 年度國審聲字第 8 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
違反刑法第206條會受到什麼處罰？,LEGAL
臺灣臺東地方法院 115 年度聲保字第 33 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
刑法第307條的內容是什麼？可以解釋一下嗎？,LEGAL
刑法第81條的構成要件是什麼？臺灣高等法院 115 年度抗字第 819 號刑事裁定是怎麼適用這條的？,MIXED
刑法第67條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
幫我摘要臺灣桃園地方法院 115 年度壢交簡字第 398 號刑事判決,JUDGMENT
幫我解釋刑法第134條的每一項規定,LEGAL
傷害在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
刑法第233條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
刑法第270條規定什麼？實務上像竊盜這種案件法院都怎麼判？,MIXED
刑法第131條是告訴乃論嗎？,LEGAL
臺灣高等法院 臺南分院 115 年度聲字第 633 號刑事裁定的量刑考量是什麼？,JUDGMENT
侵占適用的法條是什麼？有判決先例可以參考嗎？,MIXED
臺灣嘉義地方法院 115 年度嘉交簡字第 511 號刑事判決中法院的理由是什麼？,JUDGMENT
觸犯刑法第102條會留下前科嗎？,LEGAL
刑法第239條的構成要件有哪些？,LEGAL
刑法第187-3條的構成要件是什麼？臺灣高雄地方法院 115 年度審易字第 1237 號刑事裁定是怎麼適用這條的？,MIXED
「意圖欺騙他人，而就商品之原產國或品質，為虛偽」這是刑法哪一條的規定？,LEGAL
刑法第71條規定了什麼？,LEGAL
有沒有定應執行之刑被判無罪或駁回的案例？,JUDGMENT
公共危險的法律要件是什麼？用真實案例解釋給我聽,MIXED
初犯刑法第322條會被關嗎？可以易科罰金嗎？,LEGAL
刑法第6條的法定刑是多少？,LEGAL
刑法第20條所稱的行為是指什麼？,LEGAL
朋友涉嫌過失致死等，相關法條規定和法院可能的判決結果是什麼？,MIXED
臺灣新竹地方法院 114 年度金訴緝字第 31 號刑事判決的主文內容是什麼？,JUDGMENT
臺灣臺北地方法院 115 年度審簡字第 1597 號刑事判決適用了哪些法條？這些條文的要件是什麼？,MIXED
偽證及誣告罪的法定刑是多少？實務上法院實際都判多重？,MIXED
這份判決書在說什麼？幫我整理重點,JUDGMENT
褻瀆祀典及侵害墳墓屍體罪的法律規定為何？可以用臺灣新竹地方法院 115 年度簡上字第 2 號刑事裁定當例子說明嗎？,MIXED
比較刑法第84條的文義和法院實務的解釋差異,MIXED
臺灣士林地方法院 115 年度訴字第 179 號刑事判決裡被告的答辯是什麼？,JUDGMENT
臺灣高等法院處理過失致死案件的立場是什麼？,JUDGMENT
假釋中交付保護管束案件中法院怎麼認定事實？,JUDGMENT
法院在臺灣高等法院 臺中分院 115 年度金上訴字第 1342 號刑事判決採取了什麼見解？,JUDGMENT
比較刑法第129條的文義和法院實務的解釋差異,MIXED
以臺灣屏東地方法院 115 年度聲字第 170 號刑事裁定為例，說明外患罪的構成要件怎麼認定,MIXED
刑法第185-2條的構成要件是什麼？臺灣高等法院 臺中分院 115 年度上訴字第 386 號刑事裁定是怎麼適用這條的？,MIXED
刑法第352條規定了什麼？,LEGAL
刑法第231條的內容是什麼？可以解釋一下嗎？,LEGAL
幫我摘要臺灣臺南地方法院 115 年度簡字第 1574 號刑事判決,JUDGMENT
竊盜的法律要件是什麼？用真實案例解釋給我聽,MIXED
刑法第5條的構成要件是什麼？臺灣桃園地方法院 115 年度桃簡字第 531 號刑事判決是怎麼適用這條的？,MIXED
違反刑法第117條會受到什麼處罰？,LEGAL
什麼情況下會成立刑法第37-2條的罪？,LEGAL
解釋一下臺灣桃園地方法院 115 年度壢交簡字第 62 號刑事判決在講什麼,JUDGMENT
解釋一下臺灣臺南地方法院 115 年度簡字第 3675 號刑事判決在講什麼,JUDGMENT
刑法第247條規定什麼？實務上像組織犯罪防制條例等這種案件法院都怎麼判？,MIXED
違反刑法第38-2條會受到什麼處罰？,LEGAL
刑法第334-1條的內容是什麼？可以解釋一下嗎？,LEGAL
刑法第256條規定了什麼？,LEGAL
刑法第71條的追訴權時效是多久？,LEGAL
幫我解釋刑法第213條的每一項規定,LEGAL
妨害性自主罪怎麼構成？實務上有哪些判決可以佐證？,MIXED
臺灣臺中地方法院關於聲請定應執行之刑的案件都怎麼判？,JUDGMENT
賭博在刑法上怎麼規定？從判決來看法院的認定標準是什麼？,MIXED
幫我解釋刑法第35條的每一項規定,LEGAL
業務侵占的法律要件是什麼？用真實案例解釋給我聽,MIXED
臺灣彰化地方法院 115 年度家繼訴字第 15 號民事判決適用了哪些法條？這些條文的要件是什麼？,MIXED
刑法第226條的立法目的是什麼？,LEGAL
違反刑法第251條會受到什麼處罰？,LEGAL
解釋一下臺灣臺南地方法院 115 年度簡字第 3707 號刑事判決在講什麼,JUDGMENT
以臺灣高等法院 115 年度附民字第 956 號刑事判決為例，說明公共危險罪的構成要件怎麼認定,MIXED
刑之酌科及加減的法律規定為何？可以用臺灣臺南地方法院 115 年度聲保字第 154 號刑事裁定當例子說明嗎？,MIXED
刑法第359條規定什麼？實務上像定其應執行刑這種案件法院都怎麼判？,MIXED
幫我摘要臺灣桃園地方法院 115 年度矚重訴緝字第 1 號刑事判決,JUDGMENT
臺灣高等法院關於詐欺等的案件都怎麼判？,JUDGMENT
刑法關於詐欺背信及重利罪的規定可以整理給我嗎？,LEGAL
之一  妨害風化罪的成立要件是什麼？,LEGAL
詐欺等案件中法院怎麼認定事實？,JUDGMENT
臺灣高等法院處理聲請定其應執行刑案件的立場是什麼？,JUDGMENT
找幾件賭博的判決給我參考,JUDGMENT
刑法第125條規定什麼？實務上像聲請具保停止羈押這種案件法院都怎麼判？,MIXED
刑法第172-1條的追訴權時效是多久？,LEGAL
臺灣臺中地方法院 115 年度審金訴字第 53 號刑事裁定這件案子的事實經過為何？,JUDGMENT
臺灣桃園地方法院 115 年度訴字第 652 號刑事裁定適用了哪些法條？這些條文的要件是什麼？,MIXED
刑法第289條是告訴乃論嗎？實務上這類案件的判決情況如何？,MIXED
有沒有不服具保停止羈押等被判無罪或駁回的案例？,JUDGMENT
刑法第233條的構成要件有哪些？,LEGAL
臺灣士林地方法院最近有哪些毀棄損壞的判決？,JUDGMENT
關於違反毒品危害防制條例，實務上法院通常怎麼判？,JUDGMENT
刑之酌科及加減的成立要件是什麼？,LEGAL
假釋付保護管束的法律要件是什麼？用真實案例解釋給我聽,MIXED
竊盜案件的判決先例有哪些？,JUDGMENT
刑法第113條規定什麼？實務上像詐欺等這種案件法院都怎麼判？,MIXED
刑法第4條的行為主體有什麼限制？,LEGAL
刑法裡「公然侮辱人者，處拘役或九千元以下罰金」是什麼意思？,LEGAL
法院在臺灣臺北地方法院 115 年度簡字第 1710 號刑事判決採取了什麼見解？,JUDGMENT
刑法第230條的構成要件是什麼？臺灣苗栗地方法院 115 年度訴字第 275 號刑事判決是怎麼適用這條的？,MIXED
刑法第251條規定什麼？實務上像毒品危害防制條例等這種案件法院都怎麼判？,MIXED
有沒有假釋付保護管束被判無罪或駁回的案例？,JUDGMENT
刑法第209條的構成要件是什麼？臺灣高等法院 113 年度上訴字第 2446 號刑事裁定是怎麼適用這條的？,MIXED
刑法第189-1條是告訴乃論嗎？,LEGAL
解釋一下臺灣桃園地方法院 115 年度壢交簡字第 398 號刑事判決在講什麼,JUDGMENT
法例的法律規定為何？可以用臺灣桃園地方法院 115 年度交易字第 234 號刑事判決當例子說明嗎？,MIXED
幫我解釋刑法第319-6條的每一項規定,LEGAL
臺灣雲林地方法院處理聲請定其應執行刑案件的立場是什麼？,JUDGMENT
違反毒品危害防制條例會觸犯哪些刑法條文？法院實務見解如何？,MIXED
臺灣桃園地方法院 115 年度桃交簡字第 757 號刑事判決的主文內容是什麼？,JUDGMENT
重利適用的法條是什麼？有判決先例可以參考嗎？,MIXED
什麼情況下會成立刑法第187-3條的罪？,LEGAL
法院在福建金門地方法院 115 年度易字第 13 號刑事裁定採取了什麼見解？,JUDGMENT
幫我解釋刑法第317條的每一項規定,LEGAL
關於證券交易法等，實務上法院通常怎麼判？,JUDGMENT
臺灣嘉義地方法院最近有哪些傷害的判決？,JUDGMENT
刑法第307條的要件是什麼？法院在具體個案中怎麼操作？,MIXED
